seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_expired_leases,cache1_multi_expired,cache1_default_renewals,cache1_default_misses,cache1_random_evicts,cache1_ID
1,256,PRL,medium,gramschmidt,144281270,14,0,4,21530156,18813844,5800200,15217071,12667650,0,0,3596773,8
1,256,PRL,medium,heat-3d,322407516,13,0,4,86196946,2191056,730362,2107511,1239805,1,0,83545,8
1,256,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,499,2,0,8
1,256,PRL,medium,jacobi-2d,246462710,9,0,4,72257069,1547732,775327,1536130,1176193,0,0,11602,8
1,256,PRL,medium,lu,214449590,7,0,4,47267639,16811761,44490,12386750,10852997,0,0,4425011,8
1,256,PRL,medium,ludcmp,194877950,14,0,4,26944123,16283677,16484,15107200,12793317,5,3,1176477,8
1,256,PRL,medium,mvt,3207215,4,0,4,825245,135555,207,130607,58697,0,0,4948,8
1,256,PRL,medium,nussinov,337120268,18,0,4,48475605,14771648,14134,14015656,10003186,1,0,755992,8
1,256,PRL,medium,seidel-2d,270759711,8,0,4,63085388,992613,990023,992613,991663,0,0,0,8
1,256,PRL,medium,symm,77519117,7,0,4,22457847,6390155,1698242,6312226,5156638,1,0,77929,8
1,256,PRL,medium,syr2k,104825474,6,0,4,26253457,8508385,7472,8462647,7681094,1,0,45738,8
1,256,PRL,medium,syrk,70025237,4,0,4,20506434,2687408,10878,2607822,2122443,1,0,79586,8
1,256,PRL,medium,trisolv,804399,4,0,4,235563,5437,30,5437,5437,2,2,0,8
1,256,PRL,medium,trmm,48382473,6,0,4,8516579,5907422,3392,5871535,5207219,0,0,35887,8
1,256,SHEL,medium,2mm,155021442,9,0,4,36809627,7421775,9165,6853072,3286206,1,1,568703,8
1,256,SHEL,medium,3mm,229121806,12,0,4,56675285,11836615,15258,10777565,4703269,0,0,1059050,8
1,256,SHEL,medium,adi,279224115,14,0,4,70630382,7976330,5209990,7565914,5451667,608,342,410416,8
1,256,SHEL,medium,correlation,84441092,16,0,4,11693543,11359664,39578,10724169,2859974,246,244,635495,8
1,256,SHEL,medium,covariance,84246182,11,0,4,11577862,11378980,39943,10696171,2573822,1,1,682809,8
1,256,SHEL,medium,deriche,29070094,18,0,4,4037068,1492552,777467,1483737,1028276,18,10,8815,8
1,256,SHEL,medium,fdtd-2d,205772725,14,0,4,64805323,2068089,898715,2062333,1269247,508,102,5756,8
1,256,SHEL,medium,gemver,5935259,9,0,4,1776813,145189,10222,142531,94480,402,26,2658,8
1,256,SHEL,medium,heat-3d,322399507,14,0,4,85709633,2089469,729894,2042303,776649,1,0,47166,8
1,256,SHEL,medium,jacobi-2d,246464910,9,0,4,72263807,1540994,775201,1537100,1093922,0,0,3894,8
1,256,SHEL,medium,lu,214459194,11,0,4,52417553,11661847,32463,8763697,4011478,0,0,2898150,8
1,256,SHEL,medium,ludcmp,194887570,14,0,4,31568474,11660124,24772,8746907,3973100,1202,457,2913217,8
1,256,SHEL,medium,mvt,3207235,6,0,4,825544,135256,202,131997,78593,0,0,3259,8
1,512,CLAM,medium,2mm,155021421,8,0,4,32756266,11475136,45166,6200337,6033418,1,1,5274799,8
1,512,CLAM,medium,3mm,229121775,10,0,4,49727050,18784850,76010,9857964,8782672,0,0,8926886,8
1,512,CLAM,medium,adi,279220724,15,0,4,69658840,8947172,5229605,5899400,3731350,8,4,3047772,8
1,512,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
1,512,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
1,512,CLAM,medium,cholesky,107626427,10,0,4,31477505,682695,5309,673040,247607,400,399,9655,8
1,512,CLAM,medium,correlation,84441047,17,0,4,11636688,11416519,40038,10713356,2752136,727,20,703163,8
1,512,CLAM,medium,covariance,84246150,10,0,4,11555409,11401433,40491,10652895,2488088,241,1,748538,8
1,512,CLAM,medium,deriche,29070024,18,0,4,3931590,1598026,777607,1101739,906954,13,6,496287,8
1,512,CLAM,medium,doitgen,74304237,7,0,4,21601998,358006,9807,295096,123041,3,1,62910,8
1,512,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,817,1,0,8
1,512,CLAM,medium,fdtd-2d,205704127,8,0,4,64730701,2077901,898537,2047596,1483302,1,0,30305,8
1,512,CLAM,medium,floyd-warshall,1884895819,4,0,4,375122221,7771584,7644221,7762534,5452442,0,0,9050,8
1,512,CLAM,medium,gemm,127457413,6,0,4,41681349,646653,3503,642610,327412,1,1,4043,8
1,512,CLAM,medium,gemver,5935614,10,0,4,1723956,198046,11427,31760,31372,402,27,166286,8
1,512,CLAM,medium,gesummv,1066511,4,0,4,493234,7768,63,7768,7768,751,16,0,8
1,512,CLAM,medium,gramschmidt,144281270,14,0,4,21502575,18841425,5638915,15169206,12620635,240,240,3672219,8
1,512,CLAM,medium,heat-3d,322407516,13,0,4,86146906,2241096,731164,2045333,1143640,1,0,195763,8
1,512,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,498,2,0,8
1,512,CLAM,medium,jacobi-2d,246462710,9,0,4,72256311,1548490,775365,1534885,1147132,0,0,13605,8
1,512,CLAM,medium,lu,214449590,7,0,4,48213325,15866075,60975,9279197,9217191,0,0,6586878,8
1,512,CLAM,medium,ludcmp,194877950,14,0,4,27336180,15891620,34404,9297577,9222243,1601,1524,6594043,8
1,512,CLAM,medium,mvt,3207215,4,0,4,799756,161044,756,85441,10527,0,0,75603,8
1,512,CLAM,medium,nussinov,337120268,18,0,4,48861173,14386080,25704,12140705,6130002,1,0,2245375,8
1,512,CLAM,medium,seidel-2d,270759711,8,0,4,63084186,993815,990144,991933,604842,0,0,1882,8
1,512,CLAM,medium,symm,77519117,7,0,4,22481099,6366903,1575690,5381385,2143500,1,0,985518,8
1,512,CLAM,medium,syr2k,104825474,6,0,4,26418687,8343155,84939,7361808,3054571,1,0,981347,8
1,512,CLAM,medium,syrk,70025237,4,0,4,20657146,2536696,79111,1636334,627220,1,0,900362,8
1,512,CLAM,medium,trisolv,804399,4,0,4,235479,5521,52,5521,5521,2,2,0,8
1,512,CLAM,medium,trmm,48382473,6,0,4,8575036,5848965,10094,4956250,2087672,0,0,892715,8
1,512,C-SHEL,medium,2mm,155021442,9,0,4,36791438,7439964,9652,6814303,3069437,1,1,625661,8
1,512,C-SHEL,medium,3mm,229121806,12,0,4,56676797,11835103,15338,10790294,4788147,0,0,1044809,8
1,512,C-SHEL,medium,adi,279224115,14,0,4,69668007,8938705,5187774,8916750,8737447,608,302,21955,8
1,512,C-SHEL,medium,correlation,84441092,16,0,4,11725878,11327329,38894,10775721,3279403,966,259,551608,8
1,512,C-SHEL,medium,covariance,84246182,11,0,4,11578049,11378793,39883,10696471,2578410,241,1,682322,8
1,512,C-SHEL,medium,deriche,29070094,18,0,4,4036490,1493130,776787,1485745,1134274,17,10,7385,8
1,512,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64795809,2077603,898488,2065728,1577552,808,102,11875,8
1,512,C-SHEL,medium,gemver,5935259,9,0,4,1740241,181761,10148,180942,174707,402,27,819,8
1,512,C-SHEL,medium,heat-3d,322399507,14,0,4,85707006,2092096,729899,2041948,848888,101,100,50148,8
1,512,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72256247,1548554,775355,1534802,1144989,0,0,13752,8
1,512,C-SHEL,medium,lu,214459194,11,0,4,52415861,11663539,32894,8726761,3971073,0,0,2936778,8
1,512,C-SHEL,medium,ludcmp,194887570,14,0,4,31568371,11660227,24856,8746826,3977729,1202,44,2913401,8
1,512,C-SHEL,medium,mvt,3207235,6,0,4,796633,164167,403,164050,157400,400,25,117,8
1,512,PRL,medium,2mm,155021421,8,0,4,33470034,10761368,6811,10494244,8778197,1,1,267124,8
1,512,PRL,medium,3mm,229121775,10,0,4,49237264,19274636,9136,19010428,17365593,0,0,264208,8
1,512,PRL,medium,adi,279220724,15,0,4,69729143,8876869,5239197,5998774,3795853,8,4,2878095,8
1,512,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
1,512,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
1,512,PRL,medium,cholesky,107626427,10,0,4,31478111,682089,5275,677369,377200,400,399,4720,8
1,512,PRL,medium,correlation,84441047,17,0,4,11777376,11275831,38060,10872315,5303087,727,20,403516,8
1,512,PRL,medium,covariance,84246150,10,0,4,11640045,11316797,38777,10786847,3679604,241,1,529950,8
1,512,PRL,medium,deriche,29070024,18,0,4,3955463,1574153,777605,1483293,913787,13,6,90860,8
1,512,PRL,medium,doitgen,74304237,7,0,4,21620226,339778,8707,311138,192220,3,1,28640,8
1,512,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,817,1,0,8
1,512,PRL,medium,fdtd-2d,205704127,8,0,4,64731589,2077013,898529,2053238,1579119,1,0,23775,8
1,512,PRL,medium,floyd-warshall,1884883359,4,0,4,375112632,7768713,7634381,7767836,7341675,0,0,877,8
1,512,PRL,medium,gemm,127457413,6,0,4,41681881,646121,3334,643850,456369,1,1,2271,8
1,512,PRL,medium,gemver,5935614,10,0,4,1769794,152208,10295,130785,25012,402,27,21423,8
1,512,PRL,medium,gesummv,1066511,4,0,4,493244,7758,53,7758,7758,751,16,0,8
1,512,PRL,medium,gramschmidt,144281270,14,0,4,21570463,18773537,5579630,15500458,12938469,240,240,3273079,8
1,512,PRL,medium,heat-3d,322407516,13,0,4,86175825,2212177,730744,2082170,1176496,1,0,130007,8
1,512,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,498,2,0,8
1,512,PRL,medium,jacobi-2d,246462710,9,0,4,72257728,1547073,775310,1537344,1209939,0,0,9729,8
1,512,PRL,medium,lu,214449590,7,0,4,47801296,16278104,18262,15205403,12953547,0,0,1072701,8
1,512,PRL,medium,ludcmp,194877950,14,0,4,26401956,16825844,28694,12283296,10835953,1601,1391,4542548,8
1,512,PRL,medium,mvt,3207215,4,0,4,824785,136015,231,129647,42849,0,0,6368,8
1,512,PRL,medium,nussinov,337120268,18,0,4,48478996,14768257,14150,14015720,10031837,1,0,752537,8
1,512,PRL,medium,seidel-2d,270759711,8,0,4,63084186,993815,990144,991933,604842,0,0,1882,8
1,512,PRL,medium,symm,77519117,7,0,4,22411495,6436507,1744689,6364166,5251016,1,0,72341,8
1,512,PRL,medium,syr2k,104825474,6,0,4,26191293,8570549,10401,8491606,7013281,1,0,78943,8
1,512,PRL,medium,syrk,70025237,4,0,4,20462230,2731612,8642,2677086,2282752,1,0,54526,8
1,512,PRL,medium,trisolv,804399,4,0,4,235482,5518,51,5518,5518,2,2,0,8
1,512,PRL,medium,trmm,48382473,6,0,4,8453152,5970849,3282,5946744,5419105,0,0,24105,8
1,512,SHEL,medium,2mm,155021442,9,0,4,36791438,7439964,9652,6814303,3069437,1,1,625661,8
1,512,SHEL,medium,3mm,229121806,12,0,4,56687497,11824403,15011,10813282,4870325,0,0,1011121,8
1,512,SHEL,medium,adi,279224115,14,0,4,70652910,7953802,5208775,7639806,5740862,608,302,313996,8
1,512,SHEL,medium,correlation,84441092,16,0,4,11718343,11334864,39071,10763843,3164669,966,259,571021,8
1,512,SHEL,medium,covariance,84246182,11,0,4,11570165,11386677,40105,10683286,2502380,241,1,703391,8
1,512,SHEL,medium,deriche,29070094,18,0,4,4036318,1493302,777518,1481748,929135,17,10,11554,8
1,512,SHEL,medium,fdtd-2d,205772725,14,0,4,64805413,2067999,898609,2062696,1449862,808,102,5303,8
1,512,SHEL,medium,gemver,5935259,9,0,4,1776610,145392,10219,142106,86326,402,27,3286,8
1,512,SHEL,medium,heat-3d,322399507,14,0,4,85705602,2093500,729913,2041310,858690,101,100,52190,8
1,512,SHEL,medium,jacobi-2d,246464910,9,0,4,72264220,1540581,775223,1538028,1210562,0,0,2553,8
1,512,SHEL,medium,lu,214459194,11,0,4,52415942,11663458,32745,8734584,3972528,0,0,2928874,8
1,512,SHEL,medium,ludcmp,194887570,14,0,4,31569485,11659113,24657,8763662,4000008,1202,45,2895451,8
1,512,SHEL,medium,mvt,3207235,6,0,4,825649,135151,293,134379,118895,400,25,772,8
1,1024,CLAM,medium,2mm,155021421,8,0,4,32833434,11397968,45463,6122249,5955050,1,1,5275719,8
1,1024,CLAM,medium,3mm,229121775,10,0,4,49850100,18661800,73697,10041993,8776651,0,0,8619807,8
1,1024,CLAM,medium,adi,279220724,15,0,4,69640968,8965044,5225814,5878031,3632725,8,4,3087013,8
1,1024,CLAM,medium,atax,3365102,10,0,4,1109639,10077,156,10077,10077,398,25,0,8
1,1024,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
1,1024,CLAM,medium,cholesky,107626427,10,0,4,31476827,683373,5269,679672,425451,400,389,3701,8
1,1024,CLAM,medium,correlation,84441047,17,0,4,11610098,11443109,40826,10670097,2407546,967,35,773012,8
1,1024,CLAM,medium,covariance,84246150,10,0,4,11564092,11392750,40452,10667007,2580825,241,16,725743,8
1,1024,CLAM,medium,deriche,29070024,18,0,4,3931592,1598024,777604,1115938,906948,14,7,482086,8
1,1024,CLAM,medium,doitgen,74304237,7,0,4,21605202,354802,9576,297627,130758,3,1,57175,8
1,1024,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,1216,22,0,8
1,1024,CLAM,medium,fdtd-2d,205704127,8,0,4,64730806,2077796,898531,2049234,1531978,1,0,28562,8
1,1024,CLAM,medium,floyd-warshall,1884885705,4,0,4,375095186,7788505,7640376,7769578,5017356,0,0,18927,8
1,1024,CLAM,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,1,1,2331,8
1,1024,CLAM,medium,gemver,5935614,10,0,4,1723217,198785,11679,32704,31945,1202,77,166081,8
1,1024,CLAM,medium,gesummv,1066511,4,0,4,493204,7798,81,7798,7798,501,16,0,8
1,1024,CLAM,medium,gramschmidt,144281270,14,0,4,21512940,18831060,5800235,15138788,12596893,240,240,3692272,8
1,1024,CLAM,medium,heat-3d,322407516,13,0,4,86202945,2185057,730439,2092258,1234520,1,0,92799,8
1,1024,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,399,2,0,8
1,1024,CLAM,medium,jacobi-2d,246462710,9,0,4,72255908,1548893,775333,1534252,1134341,0,0,14641,8
1,1024,CLAM,medium,lu,214449590,7,0,4,48429060,15650340,60677,9061603,8998318,0,0,6588737,8
1,1024,CLAM,medium,ludcmp,194877950,14,0,4,27699216,15528584,34148,8978499,8915358,2000,1386,6550085,8
1,1024,CLAM,medium,mvt,3207215,4,0,4,801076,159724,954,90323,10674,400,25,69401,8
1,1024,CLAM,medium,nussinov,337120268,18,0,4,48868574,14378679,25685,12143267,6142965,1,0,2235412,8
1,1024,CLAM,medium,seidel-2d,270759711,8,0,4,63084186,993815,990144,991933,604842,0,0,1882,8
1,1024,CLAM,medium,symm,77519117,7,0,4,22472351,6375651,1579941,5355591,2095053,1,0,1020060,8
1,1024,CLAM,medium,syr2k,104825474,6,0,4,26420973,8340869,85485,7384747,3092049,1,0,956122,8
1,1024,CLAM,medium,syrk,70025237,4,0,4,20658863,2534979,78307,1645746,634439,1,0,889233,8
1,1024,CLAM,medium,trisolv,804399,4,0,4,233444,7556,58,7556,7556,2,2,0,8
1,1024,CLAM,medium,trmm,48382473,6,0,4,8534187,5889814,11131,4863651,1850304,0,0,1026163,8
1,1024,C-SHEL,medium,2mm,155021442,9,0,4,36777153,7454249,10103,6773125,2890649,1,1,681124,8
1,1024,C-SHEL,medium,3mm,229121806,12,0,4,56685046,11826854,14747,10833354,5021709,0,0,993500,8
1,1024,C-SHEL,medium,adi,279224115,14,0,4,69486285,9120427,5139373,9098213,8911605,708,310,22214,8
1,1024,C-SHEL,medium,correlation,84441092,16,0,4,11674700,11378507,40086,10693715,2563059,1206,274,684792,8
1,1024,C-SHEL,medium,covariance,84246182,11,0,4,11629004,11327838,39005,10776216,3281333,241,16,551622,8
1,1024,C-SHEL,medium,deriche,29070094,18,0,4,4035592,1494028,726284,1488622,1224639,18,11,5406,8
1,1024,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64793101,2080311,898539,2062736,1485810,708,102,17575,8
1,1024,C-SHEL,medium,gemver,5935259,9,0,4,1768797,153205,10367,153047,148497,1202,77,158,8
1,1024,C-SHEL,medium,heat-3d,322399507,14,0,4,85716492,2082610,729873,2050159,876530,101,100,32451,8
1,1024,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72257636,1547165,775293,1536352,1148986,0,0,10813,8
1,1024,C-SHEL,medium,lu,214459194,11,0,4,52408429,11670971,33829,8576283,3796011,0,0,3094688,8
1,1024,C-SHEL,medium,ludcmp,194887570,14,0,4,31563890,11664708,25422,8806961,4036510,3197,2451,2857747,8
1,1024,C-SHEL,medium,mvt,3207235,6,0,4,804732,156068,348,155415,145531,400,25,653,8
1,1024,PRL,medium,2mm,155021421,8,0,4,33448540,10782862,7480,10424592,8421504,1,1,358270,8
1,1024,PRL,medium,3mm,229121775,10,0,4,49254038,19257862,8131,19125753,18071183,0,0,132109,8
1,1024,PRL,medium,adi,279220724,15,0,4,69729143,8876869,5239197,5998774,3795853,8,4,2878095,8
1,1024,PRL,medium,atax,3365102,10,0,4,1109639,10077,156,10077,10077,398,25,0,8
1,1024,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
1,1024,PRL,medium,cholesky,107626427,10,0,4,31473623,686577,5248,686341,669450,400,398,236,8
1,1024,PRL,medium,correlation,84441047,17,0,4,11719000,11334207,38856,10825095,3879559,967,35,509112,8
1,1024,PRL,medium,covariance,84246150,10,0,4,11686170,11270672,37866,10876053,4891502,241,16,394619,8
1,1024,PRL,medium,deriche,29070024,18,0,4,3955750,1573866,777605,1484652,913113,14,7,89214,8
1,1024,PRL,medium,doitgen,74304237,7,0,4,21622278,337726,8459,313857,211443,3,1,23869,8
1,1024,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,1216,22,0,8
1,1024,PRL,medium,fdtd-2d,205704127,8,0,4,64731336,2077266,898529,2053706,1607949,1,0,23560,8
1,1024,PRL,medium,floyd-warshall,1884869795,4,0,4,375084864,7782917,7627695,7782279,7527887,0,0,638,8
1,1024,PRL,medium,gemm,127457413,6,0,4,41682405,645597,2944,644714,565122,1,1,883,8
1,1024,PRL,medium,gemver,5935614,10,0,4,1765784,156218,10564,125188,22714,1202,77,31030,8
1,1024,PRL,medium,gesummv,1066511,4,0,4,493231,7771,66,7771,7771,501,16,0,8
1,1024,PRL,medium,gramschmidt,144281270,14,0,4,21536387,18807613,5800277,15232826,12677812,240,240,3574787,8
1,1024,PRL,medium,heat-3d,322407516,13,0,4,86230560,2157442,729736,2155559,2076701,1,0,1883,8
1,1024,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,399,2,0,8
1,1024,PRL,medium,jacobi-2d,246462710,9,0,4,72256948,1547853,775328,1536243,1180410,0,0,11610,8
1,1024,PRL,medium,lu,214449590,7,0,4,47748157,16331243,18143,15276115,13001962,0,0,1055128,8
1,1024,PRL,medium,ludcmp,194877950,14,0,4,26933060,16294740,16367,15129397,12832998,2000,1397,1165343,8
1,1024,PRL,medium,mvt,3207215,4,0,4,819789,141011,308,141011,141011,400,25,0,8
1,1024,PRL,medium,nussinov,337120268,18,0,4,48487308,14759945,14320,14011799,10027188,1,0,748146,8
1,1024,PRL,medium,seidel-2d,270759711,8,0,4,63085700,992301,989514,992301,992301,0,0,0,8
1,1024,PRL,medium,symm,77519117,7,0,4,22493249,6354753,1668273,6305587,5433796,1,0,49166,8
1,1024,PRL,medium,syr2k,104825474,6,0,4,26234161,8527681,11780,8455811,7136464,1,0,71870,8
1,1024,PRL,medium,syrk,70025237,4,0,4,20378181,2815661,5326,2790659,2556333,1,0,25002,8
1,1024,PRL,medium,trisolv,804399,4,0,4,233444,7556,58,7556,7556,2,2,0,8
1,1024,PRL,medium,trmm,48382473,6,0,4,8503898,5920103,3323,5892061,5319999,0,0,28042,8
1,1024,SHEL,medium,2mm,155021442,9,0,4,36777153,7454249,10103,6773125,2890649,1,1,681124,8
1,1024,SHEL,medium,3mm,229121806,12,0,4,56698502,11813398,14514,10862448,5156633,0,0,950950,8
1,1024,SHEL,medium,adi,279224115,14,0,4,70643746,7962966,5193502,7613021,5634051,708,342,349945,8
1,1024,SHEL,medium,correlation,84441092,16,0,4,11675741,11377466,40040,10695650,2575490,1206,274,681816,8
1,1024,SHEL,medium,covariance,84246182,11,0,4,11612294,11344548,39321,10749368,3029272,241,16,595180,8
1,1024,SHEL,medium,deriche,29070094,18,0,4,4037188,1492432,724878,1484623,1068798,18,10,7809,8
1,1024,SHEL,medium,fdtd-2d,205772725,14,0,4,64804745,2068667,898727,2061255,1107002,708,102,7412,8
1,1024,SHEL,medium,gemver,5935259,9,0,4,1773797,148205,10397,136964,34694,1202,77,11241,8
1,1024,SHEL,medium,heat-3d,322399507,14,0,4,85715338,2083764,729878,2050352,919276,101,100,33412,8
1,1024,SHEL,medium,jacobi-2d,246464910,9,0,4,72263610,1541191,775232,1537014,1070740,0,0,4177,8
1,1024,SHEL,medium,lu,214459194,11,0,4,52408792,11670608,34066,8592305,3812818,0,0,3078303,8
1,1024,SHEL,medium,ludcmp,194887570,14,0,4,31567740,11660858,25335,8822473,4055871,3197,2447,2838385,8
1,1024,SHEL,medium,mvt,3207235,6,0,4,824800,136000,347,130477,48347,400,25,5523,8
2,64,CLAM,medium,2mm,155021421,8,0,4,32709043,11522359,45410,6246457,6079217,1,1,5275902,8
2,64,CLAM,medium,3mm,229121775,10,0,4,49781139,18730761,75312,9941088,8779747,0,0,8789673,8
2,64,CLAM,medium,adi,279220724,15,0,4,69647337,8958675,5227415,5883314,3585358,9,5,3075361,8
2,64,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
2,64,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,5,0,0,8
2,64,CLAM,medium,cholesky,107626427,10,0,4,31477742,682458,5286,676936,319627,1,0,5522,8
2,64,CLAM,medium,correlation,84441047,17,0,4,11627727,11425480,40244,10696592,2594524,7,5,728888,8
2,64,CLAM,medium,covariance,84246150,10,0,4,11563786,11393056,40291,10666505,2575030,1,1,726551,8
2,64,CLAM,medium,deriche,29070024,18,0,4,3931604,1598012,777596,1111192,906939,14,7,486820,8
2,64,CLAM,medium,doitgen,74304237,7,0,4,21607613,352391,9511,299674,141405,3,1,52717,8
2,64,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,418,2,0,8
2,64,CLAM,medium,fdtd-2d,205704127,8,0,4,64730443,2078159,898532,2045765,1474317,1,0,32394,8
2,64,CLAM,medium,floyd-warshall,1884912993,4,0,4,375124760,7786219,7661281,7766594,7740260,0,0,19625,8
2,64,CLAM,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,1,1,2331,8
2,64,CLAM,medium,gemver,5935614,10,0,4,1732476,189526,11443,23240,22846,2,2,166286,8
2,64,CLAM,medium,gesummv,1066511,4,0,4,493245,7757,52,7757,7757,1,0,0,8
2,64,CLAM,medium,gramschmidt,144281270,14,0,4,21507089,18836911,5800800,15111609,12571991,0,0,3725302,8
2,64,CLAM,medium,heat-3d,322407516,13,0,4,86158773,2229229,731150,2036743,1140717,1,0,192486,8
2,64,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,103,1,0,8
2,64,CLAM,medium,jacobi-2d,246462710,9,0,4,72256199,1548602,775349,1534833,1142150,0,0,13769,8
2,64,CLAM,medium,lu,214449590,7,0,4,48065018,16014382,60744,9424857,9364023,0,0,6589525,8
2,64,CLAM,medium,ludcmp,194877950,14,0,4,27567011,15660789,34121,9112933,9049234,5,3,6547856,8
2,64,CLAM,medium,mvt,3207215,4,0,4,802136,158664,721,92239,10743,0,0,66425,8
2,64,CLAM,medium,nussinov,337120268,18,0,4,48859895,14387358,25311,12214448,6240717,1,0,2172910,8
2,64,CLAM,medium,seidel-2d,270759711,8,0,4,63083828,994173,990293,991677,531060,0,0,2496,8
2,64,CLAM,medium,symm,77519117,7,0,4,22491372,6356630,1569804,5426589,2219876,1,0,930041,8
2,64,CLAM,medium,syr2k,104825474,6,0,4,26448769,8313073,84211,7340087,3136193,1,0,972986,8
2,64,CLAM,medium,syrk,70025237,4,0,4,20661360,2532482,76747,1663562,646799,1,0,868920,8
2,64,CLAM,medium,trisolv,804399,4,0,4,235799,5201,51,5201,5201,2,2,0,8
2,64,CLAM,medium,trmm,48382473,6,0,4,8545367,5878634,10845,4887810,1891359,0,0,990824,8
2,64,C-SHEL,medium,2mm,155021442,9,0,4,36784073,7447329,9675,6801551,3028777,1,1,645778,8
2,64,C-SHEL,medium,3mm,229121806,12,0,4,56705681,11806219,14568,10850411,5056655,0,0,955808,8
2,64,C-SHEL,medium,adi,279224115,14,0,4,69619937,8986775,5159839,8965452,8871293,209,106,21323,8
2,64,C-SHEL,medium,correlation,84441092,16,0,4,11716911,11336296,39156,10760611,3137525,7,5,575685,8
2,64,C-SHEL,medium,covariance,84246182,11,0,4,11594475,11362367,39623,10723193,2794931,1,1,639174,8
2,64,C-SHEL,medium,deriche,29070094,18,0,4,4036987,1492633,777452,1483272,1055429,18,10,9361,8
2,64,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64799661,2073751,898466,2071264,1804043,409,2,2487,8
2,64,C-SHEL,medium,gemver,5935259,9,0,4,1747519,174483,10148,174284,167725,2,2,199,8
2,64,C-SHEL,medium,heat-3d,322399507,14,0,4,85709066,2090036,729904,2036782,660380,101,100,53254,8
2,64,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72258786,1546015,775283,1539823,1222277,0,0,6192,8
2,64,C-SHEL,medium,lu,214459194,11,0,4,52413025,11666375,32435,8746155,3995395,0,0,2920220,8
